Date,Store Zip Code,Product,Payment Type,Units,Amount of Sale,Revenue Discount,COGS
11/1/2016,89419,Fun Fly,Visa,6,29.7,0.1,16.56
11/2/2016,89419,Quad,Cash,12,527.52,0.1875,271.8
12/13/2016,89030,Bellen,Cash,1,24.95,0,12.9
11/7/2016,89419,Fun Fly,Paypal,1,4.95,0,3.59
11/13/2016,89030,Bellen,Paypal,1,24.95,0,13.18
11/5/2016,89115,Aspen,Mastercard,1,27.95,0,11.87
10/14/2016,89419,Quad,Paypal,1,43.96,0,22.07
11/20/2016,89419,Aspen,Paypal,1,27.95,0,12.47
12/7/2016,89419,Fun Fly,Debit Visa,6,29.7,0.1,13.8
11/10/2016,89115,Bellen,Mastercard,1,24.95,0,12.06
11/24/2016,89115,Fun Fly,Cash,1,4.95,0,3.64
12/10/2016,89030,Fun Fly,Visa,1,4.95,0,1.92
10/10/2016,89419,Bellen,Debit Visa,1,24.95,0,13.8
11/11/2016,89030,Quad,Visa,1,43.96,0,21.26
11/5/2016,89115,Aspen,Debit Mastercard,1,27.95,0,11.54
11/16/2016,89115,Aspen,Debit Mastercard,1,27.95,0,11.77
11/23/2016,89030,Bellen,Debit Visa,1,24.95,0,11.9
10/10/2016,89030,Bellen,American Express,1,24.95,0,13.52
10/1/2016,89030,Aspen,Debit Visa,1,27.95,0,11.36
11/5/2016,89115,Aspen,Debit Mastercard,6,167.7,0.1,76.08
10/10/2016,89030,Fun Fly,Visa,1,4.95,0,3.77
11/15/2016,89115,Bellen,Mastercard,1,24.95,0,12.1
10/25/2016,89115,Bellen,Debit Mastercard,1,24.95,0,13.22
12/18/2016,89115,Fun Fly,Paypal,3,14.85,0,5.07
11/22/2016,89419,Fun Fly,Mastercard,1,4.95,0,4.09
11/18/2016,89115,Bellen,Debit Visa,12,299.4,0.1875,171.96
10/15/2016,89030,Bellen,Paypal,1,24.95,0,14.1
10/31/2016,89419,Bellen,Mastercard,12,299.4,0.1875,144.72
11/21/2016,89030,Fun Fly,Debit Visa,1,4.95,0,2.34
12/3/2016,89419,Yanaki,Debit Visa,1,28.75,0,14.99
10/12/2016,89030,Quad,Cash,1,43.96,0,20.79
12/18/2016,89030,Yanaki,American Express,1,28.75,0,15.45
11/21/2016,89030,Carlota,Debit Visa,6,167.7,0.1,66.48
11/8/2016,89419,Quad,American Express,1,43.96,0,21.72
11/1/2016,89030,Aspen,Debit Visa,12,335.4,0.1875,150.84
12/14/2016,89419,Fun Fly,Cash,1,4.95,0,3.9
11/19/2016,89419,Aspen,Debit Mastercard,1,27.95,0,12.66
10/27/2016,89419,Quad,Cash,1,43.96,0,22.19
12/9/2016,89419,Fun Fly,Cash,1,4.95,0,2.43
11/24/2016,89419,Fun Fly,Cash,1,4.95,0,4.17
12/1/2016,89115,Yanaki,Paypal,1,28.75,0,13.81
10/23/2016,89419,Quad,Visa,2,87.92,0,44.6
12/23/2016,89419,Quad,Debit Mastercard,6,263.76,0.1,136.56
11/7/2016,89115,Bellen,Debit Visa,1,24.95,0,12.51
10/26/2016,89115,Bellen,Cash,1,24.95,0,14.33
10/7/2016,89419,Fun Fly,Visa,3,14.85,0,7.02
10/28/2016,89419,Carlota,Cash,1,27.95,0,12.12
11/8/2016,89419,Fun Fly,Debit Visa,1,4.95,0,3.45
11/30/2016,89419,Aspen,Debit Mastercard,1,27.95,0,11.36
11/1/2016,89115,Fun Fly,Debit Visa,1,4.95,0,1.63
11/19/2016,89419,Quad,Cash,2,87.92,0,46.08
12/3/2016,89115,Fun Fly,Debit Mastercard,1,4.95,0,2.56
10/1/2016,89030,Quad,Cash,1,43.96,0,21.22
10/17/2016,89115,Bellen,Cash,6,149.7,0.1,76.98
10/31/2016,89030,Fun Fly,Debit Mastercard,1,4.95,0,1.87
11/6/2016,89115,Fun Fly,Debit Visa,12,59.4,0.1875,29.04
12/22/2016,89115,Yanaki,Debit Visa,1,28.75,0,13.99
12/15/2016,89030,Carlota,American Express,4,111.8,0.1,49.28
11/5/2016,89030,Bellen,Debit Visa,1,24.95,0,12.46
11/17/2016,89115,Aspen,Debit Visa,1,27.95,0,11.25
11/22/2016,89419,Bellen,Debit Mastercard,6,149.7,0.1,71.82
10/31/2016,89030,Bellen,Debit Visa,1,24.95,0,13.51
12/9/2016,89030,Quad,Visa,1,43.96,0,20.73
12/2/2016,89030,Aspen,Visa,1,27.95,0,11.76
10/27/2016,89419,Fun Fly,Debit Mastercard,1,4.95,0,3.37
10/2/2016,89115,Majestic Beaut,Debit Visa,2,65.9,0,35.86
12/23/2016,89115,Yanaki,Mastercard,12,345,0.1875,185.52
12/5/2016,89419,Carlota,Visa,12,335.4,0.1875,134.04
12/3/2016,89115,Yanaki,Debit Visa,1,28.75,0,16.16
11/24/2016,89419,Quad,Debit Visa,4,175.84,0.1,88.48
10/30/2016,89115,Bellen,Visa,1,24.95,0,12.54
10/29/2016,89115,Fun Fly,Debit Visa,1,4.95,0,3.64
12/22/2016,89115,Yanaki,Debit Mastercard,4,115,0.1,60.12
10/8/2016,89115,Majestic Beaut,American Express,12,395.4,0.1875,218.88
10/29/2016,89030,Carlota,Paypal,1,27.95,0,12.16
12/21/2016,89419,Fun Fly,Debit Visa,2,9.9,0,5.56
12/9/2016,89115,Bellen,Debit Mastercard,3,74.85,0,38.37
10/1/2016,89030,Fun Fly,Debit Visa,1,4.95,0,1.94
11/27/2016,89030,Fun Fly,Cash,1,4.95,0,2.62
10/1/2016,89115,Fun Fly,In Store,1,4.95,0,2.79
11/18/2016,89030,Fun Fly,Debit Mastercard,1,4.95,0,2.73
11/6/2016,89030,Aspen,Cash,1,27.95,0,11.48
10/7/2016,89115,Carlota,Cash,1,27.95,0,12.52
12/13/2016,89115,Fun Fly,Cash,4,19.8,0.1,11.4
10/2/2016,89030,Fun Fly,Mastercard,6,29.7,0.1,18.9
10/31/2016,89419,Bellen,Debit Visa,1,24.95,0,13.52
12/16/2016,89030,Bellen,Debit Visa,1,24.95,0,12.26
10/20/2016,89419,Bellen,Debit Mastercard,1,24.95,0,12.48
12/10/2016,89030,Bellen,Debit Mastercard,3,74.85,0,42.12
10/23/2016,89115,Fun Fly,Debit Visa,1,4.95,0,1.97
10/22/2016,89419,Yanaki,Cash,12,345,0.1875,174.24
12/4/2016,89115,Carlota,Cash,1,27.95,0,11.26
10/5/2016,89115,Carlota,Debit Visa,1,27.95,0,12.6
12/8/2016,89115,Yanaki,Debit Mastercard,1,28.75,0,15.3
12/1/2016,89030,Bellen,Cash,1,24.95,0,12.09
10/4/2016,89030,Aspen,Debit Mastercard,1,27.95,0,12.52
11/23/2016,89030,Fun Fly,Debit Visa,6,29.7,0.1,19.32
10/8/2016,89115,Quad,Debit Visa,1,43.96,0,21.57
10/20/2016,89115,Majestic Beaut,Debit Visa,1,32.95,0,19.07
10/20/2016,89030,Fun Fly,Debit Visa,1,4.95,0,1.52
12/14/2016,89030,Majestic Beaut,Visa,12,395.4,0.1875,231.24
12/7/2016,89030,Quad,Mastercard,6,263.76,0.1,136.38
10/6/2016,89115,Quad,Debit Mastercard,12,527.52,0.1875,252.12
10/10/2016,89115,Aspen,Debit Visa,1,27.95,0,10.46
10/15/2016,89030,Fun Fly,Paypal,1,4.95,0,2.24
10/29/2016,89030,Fun Fly,Paypal,1,4.95,0,2.47
10/22/2016,89030,Majestic Beaut,Debit Mastercard,1,32.95,0,19.06
11/6/2016,89419,Aspen,Debit Mastercard,1,27.95,0,12.01
11/29/2016,89115,Bellen,Debit Visa,12,299.4,0.1875,163.92
10/13/2016,89030,Bellen,Debit Mastercard,1,24.95,0,13.28
10/29/2016,89419,Yanaki,American Express,1,28.75,0,15.27
10/24/2016,89419,Quad,Debit Visa,1,43.96,0,22.61
10/29/2016,89030,Yanaki,Debit Visa,1,28.75,0,13.92
12/9/2016,89419,Quad,Cash,12,527.52,0.1875,270.84
11/4/2016,89115,Quad,Cash,12,527.52,0.1875,252.48
11/18/2016,89115,Quad,Debit Visa,1,43.96,0,20.62
10/1/2016,89115,Quad,In Store,1,43.96,0,21.66
10/5/2016,89115,Fun Fly,Cash,1,4.95,0,1.63
10/22/2016,89115,Majestic Beaut,Mastercard,6,197.7,0.1,112.26
12/9/2016,89419,Yanaki,American Express,1,28.75,0,15.42
11/13/2016,89419,Carlota,Debit Visa,1,27.95,0,13.52
11/28/2016,89030,Fun Fly,Cash,1,4.95,0,3.47
10/3/2016,89115,Fun Fly,Paypal,1,4.95,0,1.68
11/28/2016,89115,Bellen,Mastercard,6,149.7,0.1,78.6
11/5/2016,89030,Bellen,Debit Visa,1,24.95,0,12.15
10/27/2016,89419,Majestic Beaut,Cash,1,32.95,0,20.32
10/31/2016,89030,Fun Fly,Mastercard,1,4.95,0,2.28
10/29/2016,89115,Aspen,Debit Mastercard,4,111.8,0.1,50.88
11/20/2016,89419,Aspen,Paypal,4,111.8,0.1,50.6
11/3/2016,89115,Yanaki,Debit Visa,12,345,0.1875,178.56
11/1/2016,89419,Bellen,Cash,1,24.95,0,13.46
12/20/2016,89115,Carlota,Debit Visa,1,27.95,0,11.25
11/17/2016,89115,Quad,Visa,1,43.96,0,21.07
10/6/2016,89115,Bellen,Cash,1,24.95,0,14.13
10/26/2016,89419,Aspen,Debit Visa,1,27.95,0,11.57
12/17/2016,89115,Aspen,American Express,1,27.95,0,11.41
11/7/2016,89030,Aspen,Visa,1,27.95,0,11.69
10/31/2016,89419,Quad,Debit Visa,1,43.96,0,21.52
12/14/2016,89115,Yanaki,Visa,1,28.75,0,15.37
11/24/2016,89030,Fun Fly,Mastercard,12,59.4,0.1875,41.88
11/26/2016,89115,Bellen,Cash,12,299.4,0.1875,166.92
10/31/2016,89115,Quad,American Express,12,527.52,0.1875,244.44
11/28/2016,89030,Carlota,Mastercard,12,335.4,0.1875,133.44
12/4/2016,89419,Yanaki,Mastercard,1,28.75,0,16.12
12/22/2016,89115,Fun Fly,Debit Mastercard,1,4.95,0,3.59
11/6/2016,89419,Quad,Debit Mastercard,1,43.96,0,22.96
12/19/2016,89419,Fun Fly,In Store,1,4.95,0,3.18
10/2/2016,89419,Carlota,Mastercard,1,27.95,0,11.75
10/28/2016,89030,Majestic Beaut,Debit Visa,1,32.95,0,19.16
11/15/2016,89115,Yanaki,Visa,1,28.75,0,14.85
11/19/2016,89419,Carlota,Debit Visa,1,27.95,0,12.77
12/24/2016,89030,Bellen,Paypal,1,24.95,0,14.31
10/14/2016,89419,Yanaki,Mastercard,1,28.75,0,15.95
10/17/2016,89419,Bellen,Cash,1,24.95,0,12.38
12/11/2016,89030,Quad,Debit Mastercard,1,43.96,0,23.04
11/27/2016,89115,Yanaki,Mastercard,1,28.75,0,15.92
10/16/2016,89419,Fun Fly,Debit Visa,1,4.95,0,3.92
11/3/2016,89030,Aspen,Debit Visa,1,27.95,0,10.79
12/18/2016,89115,Quad,Debit Visa,1,43.96,0,22.26
12/8/2016,89115,Aspen,Visa,1,27.95,0,10.61
11/21/2016,89030,Bellen,Debit Mastercard,4,99.8,0.1,47.84
12/14/2016,89030,Quad,Debit Visa,1,43.96,0,20.89
12/10/2016,89115,Fun Fly,Visa,1,4.95,0,3
10/13/2016,89030,Aspen,Debit Mastercard,1,27.95,0,10.84
12/1/2016,89030,Carlota,Paypal,1,27.95,0,12.48
11/15/2016,89115,Carlota,Cash,1,27.95,0,13.37
10/2/2016,89115,Bellen,Visa,12,299.4,0.1875,163.56
10/25/2016,89115,Yanaki,In Store,4,115,0.1,55.76
10/15/2016,89419,Quad,Debit Visa,2,87.92,0,41.68
12/22/2016,89030,Bellen,Visa,12,299.4,0.1875,156.84
10/16/2016,89030,Carlota,Debit Visa,6,167.7,0.1,65.28
10/20/2016,89419,Bellen,Debit Visa,1,24.95,0,14.42
10/31/2016,89030,Bellen,Debit Visa,1,24.95,0,12.68
12/14/2016,89030,Yanaki,Cash,1,28.75,0,14.72
11/11/2016,89419,Quad,Cash,2,87.92,0,42.92
12/8/2016,89030,Carlota,Debit Visa,1,27.95,0,10.83
11/14/2016,89115,Aspen,Paypal,1,27.95,0,12.62
10/22/2016,89030,Quad,Mastercard,2,87.92,0,43.28
11/20/2016,89419,Carlota,Debit Mastercard,1,27.95,0,11.79
11/9/2016,89115,Quad,Debit Visa,3,131.88,0,61.62
10/7/2016,89030,Fun Fly,Visa,1,4.95,0,3.75
11/12/2016,89115,Aspen,Debit Visa,1,27.95,0,12.21
11/25/2016,89030,Aspen,Visa,12,335.4,0.1875,137.16
11/21/2016,89419,Aspen,Debit Mastercard,1,27.95,0,10.81
11/10/2016,89419,Fun Fly,Debit Mastercard,12,59.4,0.1875,49.44
11/29/2016,89115,Quad,Debit Visa,6,263.76,0.1,134.34
12/16/2016,89030,Fun Fly,Visa,1,4.95,0,4.04
10/26/2016,89030,Fun Fly,American Express,1,4.95,0,4.09
11/18/2016,89115,Yanaki,Visa,1,28.75,0,13.92
12/24/2016,89115,Fun Fly,Visa,1,4.95,0,3.59
12/12/2016,89419,Quad,Visa,1,43.96,0,22.39
12/20/2016,89030,Aspen,Debit Visa,1,27.95,0,12.87
12/23/2016,89419,Fun Fly,Cash,1,4.95,0,1.76
12/5/2016,89030,Bellen,Cash,1,24.95,0,13.14
12/15/2016,89115,Fun Fly,Debit Mastercard,2,9.9,0,4.9
10/26/2016,89115,Bellen,American Express,1,24.95,0,11.84
11/24/2016,89419,Aspen,Debit Visa,2,55.9,0,20.58
10/22/2016,89419,Carlota,Debit Mastercard,1,27.95,0,13.12
12/8/2016,89115,Carlota,Debit Mastercard,1,27.95,0,11.96
12/17/2016,89419,Quad,Cash,1,43.96,0,22.01
10/22/2016,89419,Fun Fly,Debit Visa,1,4.95,0,3.58
12/19/2016,89030,Fun Fly,Debit Visa,1,4.95,0,1.56
12/19/2016,89030,Bellen,Debit Visa,1,24.95,0,13.27
10/22/2016,89115,Bellen,Debit Mastercard,1,24.95,0,11.99
12/5/2016,89030,Yanaki,Debit Visa,1,28.75,0,14.79
10/24/2016,89419,Fun Fly,Cash,1,4.95,0,1.76
12/12/2016,89030,Aspen,Debit Visa,1,27.95,0,10.56
12/3/2016,89419,Fun Fly,Cash,1,4.95,0,2.12
11/13/2016,89419,Aspen,In Store,1,27.95,0,11.6
11/9/2016,89419,Bellen,Debit Visa,1,24.95,0,14.43
11/4/2016,89115,Bellen,Debit Mastercard,1,24.95,0,12.7
10/4/2016,89115,Yanaki,Debit Mastercard,1,28.75,0,15.8
11/2/2016,89030,Bellen,Paypal,3,74.85,0,37.62
12/16/2016,89419,Majestic Beaut,Debit Mastercard,1,32.95,0,20.01
11/13/2016,89030,Yanaki,Cash,4,115,0.1,64.44
11/13/2016,89115,Quad,Debit Visa,2,87.92,0,42.06
10/6/2016,89419,Carlota,Cash,12,335.4,0.1875,154.68
11/23/2016,89030,Fun Fly,Cash,1,4.95,0,1.74
10/25/2016,89115,Yanaki,Paypal,6,172.5,0.1,87.72
10/30/2016,89419,Carlota,Paypal,1,27.95,0,10.94
11/17/2016,89030,Bellen,Visa,2,49.9,0,27.18
11/15/2016,89030,Majestic Beaut,Paypal,1,32.95,0,19.66
11/27/2016,89030,Fun Fly,Debit Visa,1,4.95,0,1.74
12/23/2016,89030,Carlota,Debit Visa,1,27.95,0,11.9
10/14/2016,89115,Aspen,Debit Visa,1,27.95,0,10.52
11/27/2016,89419,Bellen,Visa,1,24.95,0,13.06
10/17/2016,89419,Fun Fly,Debit Mastercard,6,29.7,0.1,10.8
11/26/2016,89030,Aspen,Visa,1,27.95,0,11.24
11/14/2016,89419,Yanaki,Debit Visa,1,28.75,0,13.91
12/24/2016,89030,Bellen,Debit Mastercard,1,24.95,0,12.91
11/11/2016,89030,Fun Fly,Cash,1,4.95,0,3.69
11/29/2016,89419,Bellen,American Express,1,24.95,0,12.35
11/21/2016,89419,Bellen,Cash,2,49.9,0,25.48
10/14/2016,89030,Yanaki,Debit Visa,6,172.5,0.1,85.38
12/18/2016,89030,Fun Fly,Debit Visa,1,4.95,0,1.54
11/25/2016,89419,Quad,Mastercard,1,43.96,0,22.21
11/6/2016,89115,Bellen,Debit Visa,6,149.7,0.1,83.28
12/8/2016,89419,Aspen,Visa,1,27.95,0,12.79
10/3/2016,89030,Majestic Beaut,Debit Visa,12,395.4,0.1875,237.84
11/20/2016,89115,Fun Fly,Visa,1,4.95,0,4.05
10/3/2016,89115,Yanaki,Paypal,6,172.5,0.1,94.2
11/27/2016,89115,Quad,Debit Mastercard,12,527.52,0.1875,268.68
11/15/2016,89419,Fun Fly,Debit Visa,1,4.95,0,2.84
12/17/2016,89419,Quad,American Express,1,43.96,0,21.66
12/3/2016,89030,Fun Fly,Debit Visa,3,14.85,0,8.52
10/11/2016,89419,Yanaki,Paypal,4,115,0.1,63.32
11/1/2016,89115,Bellen,Debit Visa,1,24.95,0,13.68
11/18/2016,89030,Yanaki,Debit Visa,1,28.75,0,15.79
12/6/2016,89419,Fun Fly,Debit Mastercard,1,4.95,0,2.32
10/24/2016,89115,Aspen,Visa,1,27.95,0,11.94
11/11/2016,89419,Yanaki,Debit Visa,6,172.5,0.1,83.94
10/15/2016,89115,Bellen,Debit Visa,1,24.95,0,12.82
12/22/2016,89419,Bellen,Debit Visa,1,24.95,0,13.51
11/24/2016,89419,Carlota,Mastercard,1,27.95,0,11.53
12/23/2016,89030,Bellen,Mastercard,12,299.4,0.1875,142.2
10/21/2016,89419,Bellen,Cash,2,49.9,0,26.96
11/1/2016,89030,Fun Fly,Debit Visa,1,4.95,0,1.69
12/13/2016,89115,Quad,Debit Visa,1,43.96,0,20.57
10/17/2016,89419,Fun Fly,Cash,1,4.95,0,3.1
11/29/2016,89030,Quad,Debit Visa,1,43.96,0,23.02
11/15/2016,89030,Bellen,Visa,1,24.95,0,13.04
12/22/2016,89030,Yanaki,Cash,1,28.75,0,14.79
10/9/2016,89115,Carlota,Cash,1,27.95,0,12.02
11/6/2016,89419,Yanaki,Debit Visa,1,28.75,0,15.44
11/22/2016,89419,Carlota,Debit Mastercard,1,27.95,0,12.65
11/20/2016,89419,Quad,Cash,1,43.96,0,22.6
10/15/2016,89030,Bellen,Paypal,1,24.95,0,14.06
12/4/2016,89030,Bellen,Cash,1,24.95,0,14.36
12/3/2016,89115,Quad,Debit Visa,1,43.96,0,20.67
12/14/2016,89030,Fun Fly,Debit Mastercard,12,59.4,0.1875,23.64
11/3/2016,89419,Fun Fly,Paypal,6,29.7,0.1,20.04
10/28/2016,89419,Quad,American Express,1,43.96,0,21.12
10/13/2016,89115,Fun Fly,Visa,1,4.95,0,1.83
10/27/2016,89419,Quad,Debit Mastercard,1,43.96,0,22.96
10/6/2016,89115,Fun Fly,Debit Visa,6,29.7,0.1,15.06
12/15/2016,89419,Quad,Visa,1,43.96,0,20.46
12/7/2016,89115,Fun Fly,Debit Mastercard,12,59.4,0.1875,35.4
12/19/2016,89419,Yanaki,Debit Visa,1,28.75,0,14.57
12/4/2016,89115,Fun Fly,Cash,12,59.4,0.1875,46.68
10/27/2016,89115,Fun Fly,Debit Visa,1,4.95,0,1.7
10/9/2016,89030,Fun Fly,Cash,1,4.95,0,1.52
10/24/2016,89030,Majestic Beaut,Cash,12,395.4,0.1875,242.16
12/17/2016,89419,Fun Fly,Debit Visa,1,4.95,0,2.13
12/5/2016,89030,Bellen,Cash,6,149.7,0.1,73.8
12/7/2016,89030,Yanaki,Debit Visa,1,28.75,0,13.71
10/18/2016,89115,Aspen,Cash,1,27.95,0,12.52
11/25/2016,89115,Quad,Visa,12,527.52,0.1875,262.2
10/6/2016,89419,Fun Fly,Cash,1,4.95,0,2.58
11/5/2016,89030,Aspen,Visa,3,83.85,0,37.77
11/12/2016,89115,Bellen,Cash,1,24.95,0,14.22
10/15/2016,89030,Quad,Visa,2,87.92,0,44.92
11/7/2016,89115,Bellen,Debit Visa,1,24.95,0,13.09
12/24/2016,89115,Fun Fly,Cash,6,29.7,0.1,9.66
11/28/2016,89030,Quad,Cash,1,43.96,0,21.17
11/3/2016,89030,Yanaki,Paypal,1,28.75,0,14.74
10/9/2016,89030,Fun Fly,Paypal,1,4.95,0,1.83
12/23/2016,89419,Fun Fly,Debit Visa,12,59.4,0.1875,20.64
10/29/2016,89419,Bellen,Cash,1,24.95,0,13.99
12/2/2016,89115,Fun Fly,Debit Visa,1,4.95,0,1.75
10/28/2016,89419,Quad,Debit Visa,1,43.96,0,22.56
10/7/2016,89115,Fun Fly,Debit Visa,1,4.95,0,2.25
12/9/2016,89030,Bellen,Debit Visa,1,24.95,0,12.24
12/8/2016,89115,Fun Fly,Debit Visa,1,4.95,0,3
10/24/2016,89115,Aspen,Cash,1,27.95,0,11.58
12/5/2016,89030,Carlota,Paypal,1,27.95,0,12.39
11/1/2016,89419,Fun Fly,Mastercard,6,29.7,0.1,14.76
10/28/2016,89115,Quad,In Store,6,263.76,0.1,129.48
11/17/2016,89115,Quad,Debit Visa,1,43.96,0,21.31
11/27/2016,89030,Fun Fly,American Express,1,4.95,0,1.85
12/9/2016,89419,Bellen,Paypal,1,24.95,0,12.01
12/10/2016,89419,Yanaki,American Express,1,28.75,0,14.03
10/9/2016,89030,Majestic Beaut,Debit Visa,1,32.95,0,19.51
10/2/2016,89030,Aspen,Cash,4,111.8,0.1,51.16
12/22/2016,89419,Bellen,In Store,2,49.9,0,26.32
11/19/2016,89115,Bellen,Paypal,1,24.95,0,13.34
11/7/2016,89419,Majestic Beaut,Mastercard,1,32.95,0,19.69
10/25/2016,89115,Fun Fly,Visa,1,4.95,0,2.34
12/5/2016,89419,Bellen,American Express,1,24.95,0,14.34
12/14/2016,89115,Fun Fly,Debit Mastercard,12,59.4,0.1875,31.08
12/15/2016,89419,Bellen,Debit Visa,1,24.95,0,13.01
11/14/2016,89419,Yanaki,Debit Visa,6,172.5,0.1,82.14
10/8/2016,89030,Yanaki,Debit Visa,6,172.5,0.1,89.58
10/23/2016,89115,Fun Fly,American Express,1,4.95,0,2.16
10/30/2016,89419,Fun Fly,American Express,1,4.95,0,2.88
12/19/2016,89030,Aspen,Debit Visa,12,335.4,0.1875,132
11/8/2016,89030,Carlota,Debit Visa,1,27.95,0,11.01
11/26/2016,89419,Quad,Cash,1,43.96,0,21.76
11/28/2016,89419,Bellen,Debit Visa,1,24.95,0,12.47
11/12/2016,89115,Aspen,Paypal,12,335.4,0.1875,131.04
10/7/2016,89419,Aspen,Mastercard,1,27.95,0,10.82
11/2/2016,89030,Majestic Beaut,Debit Visa,1,32.95,0,19.14
10/20/2016,89115,Bellen,Debit Visa,3,74.85,0,39.03
12/20/2016,89419,Quad,In Store,1,43.96,0,21.56
12/21/2016,89030,Aspen,Cash,1,27.95,0,12.1
10/26/2016,89115,Bellen,Paypal,1,24.95,0,13.93
12/20/2016,89115,Majestic Beaut,Debit Mastercard,6,197.7,0.1,114.06
11/11/2016,89115,Bellen,Debit Visa,2,49.9,0,27.1
10/29/2016,89030,Bellen,Debit Mastercard,1,24.95,0,13.54
10/4/2016,89419,Fun Fly,Debit Visa,1,4.95,0,2.62
12/8/2016,89030,Aspen,Paypal,1,27.95,0,12.34
10/24/2016,89115,Fun Fly,American Express,1,4.95,0,3.58
11/5/2016,89419,Quad,Debit Visa,1,43.96,0,20.79
11/25/2016,89115,Quad,Cash,1,43.96,0,22.32
11/17/2016,89030,Fun Fly,Cash,1,4.95,0,3.71
10/3/2016,89115,Aspen,Debit Mastercard,1,27.95,0,11.71
10/18/2016,89030,Bellen,Paypal,1,24.95,0,13.39
10/17/2016,89030,Yanaki,American Express,12,345,0.1875,167.52
10/30/2016,89030,Carlota,Debit Visa,1,27.95,0,11.28
11/17/2016,89030,Quad,In Store,1,43.96,0,21.17
10/3/2016,89419,Fun Fly,Paypal,1,4.95,0,2.92
12/18/2016,89030,Quad,Debit Mastercard,1,43.96,0,20.52
12/20/2016,89030,Quad,American Express,1,43.96,0,20.76
11/24/2016,89419,Carlota,Cash,6,167.7,0.1,68.94
11/8/2016,89419,Bellen,Debit Mastercard,1,24.95,0,12.6
11/10/2016,89030,Aspen,In Store,1,27.95,0,11.15
10/24/2016,89030,Fun Fly,Debit Mastercard,1,4.95,0,2.56
11/5/2016,89419,Yanaki,Mastercard,1,28.75,0,14.61
12/5/2016,89115,Carlota,Visa,1,27.95,0,13
11/29/2016,89030,Fun Fly,Debit Visa,1,4.95,0,2.76
12/21/2016,89419,Aspen,Paypal,12,335.4,0.1875,131.76
10/25/2016,89419,Majestic Beaut,Cash,6,197.7,0.1,120.18
11/18/2016,89419,Yanaki,Cash,6,172.5,0.1,89.64
10/3/2016,89030,Majestic Beaut,Cash,1,32.95,0,18.3
10/28/2016,89419,Fun Fly,Debit Visa,1,4.95,0,2.07
12/23/2016,89419,Quad,Cash,6,263.76,0.1,137.34
11/25/2016,89115,Majestic Beaut,In Store,6,197.7,0.1,107.64
11/24/2016,89419,Quad,In Store,1,43.96,0,21.99
11/10/2016,89115,Aspen,American Express,1,27.95,0,11.09
11/19/2016,89030,Aspen,Visa,1,27.95,0,10.51
11/11/2016,89030,Bellen,Cash,6,149.7,0.1,79.2
10/18/2016,89115,Fun Fly,Cash,1,4.95,0,3.14
11/20/2016,89030,Quad,Debit Mastercard,4,175.84,0.1,86
12/16/2016,89419,Fun Fly,Cash,1,4.95,0,1.65
10/31/2016,89419,Bellen,Debit Mastercard,1,24.95,0,12.42
10/2/2016,89115,Quad,Mastercard,1,43.96,0,20.71
10/18/2016,89419,Bellen,Debit Mastercard,2,49.9,0,23.76
11/11/2016,89115,Fun Fly,Debit Visa,1,4.95,0,3.58
10/11/2016,89030,Bellen,Paypal,1,24.95,0,13.89
10/31/2016,89115,Quad,Debit Visa,1,43.96,0,22.56
10/25/2016,89115,Yanaki,Cash,1,28.75,0,15.89
10/20/2016,89115,Aspen,Paypal,1,27.95,0,10.42
10/30/2016,89030,Fun Fly,Debit Visa,12,59.4,0.1875,35.88
10/9/2016,89115,Aspen,Cash,2,55.9,0,20.54
10/15/2016,89030,Yanaki,Debit Visa,1,28.75,0,15.81
11/14/2016,89030,Quad,Debit Visa,1,43.96,0,21.81
10/22/2016,89419,Aspen,Debit Visa,6,167.7,0.1,65.1
10/9/2016,89115,Fun Fly,Mastercard,1,4.95,0,3.55
12/12/2016,89419,Fun Fly,Debit Visa,1,4.95,0,2.56
12/19/2016,89030,Aspen,Paypal,1,27.95,0,11.66
11/6/2016,89030,Quad,Mastercard,1,43.96,0,22.44
10/23/2016,89115,Fun Fly,In Store,3,14.85,0,10.65
12/7/2016,89419,Fun Fly,Debit Mastercard,1,4.95,0,3.72
10/27/2016,89030,Bellen,In Store,12,299.4,0.1875,169.08
10/20/2016,89115,Yanaki,Debit Visa,1,28.75,0,14.81
11/22/2016,89115,Yanaki,Debit Visa,2,57.5,0,28.76
11/13/2016,89419,Bellen,Debit Visa,12,299.4,0.1875,167.04
10/3/2016,89115,Yanaki,Visa,3,86.25,0,45.18
11/12/2016,89419,Quad,American Express,1,43.96,0,23.03
11/28/2016,89419,Bellen,Debit Visa,1,24.95,0,12.52
11/7/2016,89030,Fun Fly,Debit Visa,1,4.95,0,2.08
10/22/2016,89030,Bellen,Visa,1,24.95,0,13.77
10/23/2016,89115,Yanaki,Debit Visa,1,28.75,0,14.46
11/16/2016,89419,Fun Fly,Visa,12,59.4,0.1875,19.2
12/6/2016,89030,Fun Fly,Cash,1,4.95,0,3.18
10/29/2016,89419,Yanaki,In Store,1,28.75,0,16.14
12/22/2016,89115,Quad,Visa,1,43.96,0,20.53
12/9/2016,89419,Fun Fly,In Store,12,59.4,0.1875,25.92
11/7/2016,89115,Aspen,Mastercard,1,27.95,0,10.86
11/19/2016,89115,Quad,Visa,1,43.96,0,21.52
12/14/2016,89419,Fun Fly,Mastercard,1,4.95,0,2.05
